ride_date,num_rides,avg_duration_min,temp_f,max_temp_f,min_temp_f,wind_speed_knots,precip_in,month,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,days_since_launch,year
2018-05-07,68917,17.65035283988953,62.1,75.0,54.0,5.6,0.0,5,True,False,False,False,False,False,1771,2018
2018-05-08,74313,18.978155908118367,61.8,75.0,54.0,5.9,0.0,5,False,False,False,False,True,False,1772,2018
2018-05-09,78458,18.083681502629865,63.5,73.9,54.0,4.8,0.0,5,False,False,False,False,False,True,1773,2018
2018-05-10,67455,16.107224816544363,59.4,73.9,54.0,6.5,0.0,5,False,False,False,True,False,False,1774,2018
2018-05-11,75266,18.95946753292766,65.1,73.0,55.9,8.3,0.19,5,False,False,False,False,False,False,1775,2018
2018-05-12,34535,16.28217412287052,59.2,73.0,54.0,7.3,0.06,5,False,True,False,False,False,False,1776,2018
2018-05-13,25986,17.894076297493523,53.6,64.0,52.0,7.3,0.14,5,False,False,True,False,False,False,1777,2018
2018-05-14,64729,15.904303326175285,58.4,71.1,52.0,5.0,0.1,5,True,False,False,False,False,False,1778,2018
2018-05-15,52826,16.032164085866807,69.1,91.9,52.0,9.4,0.02,5,False,False,False,False,True,False,1779,2018
2018-05-16,32766,12.527345927689272,62.9,70.0,55.9,6.7,0.44,5,False,False,False,False,False,True,1780,2018
2018-05-17,49789,15.305948770478086,60.2,73.4,55.0,6.0,0.64,5,False,False,False,True,False,False,1781,2018
2018-05-18,63113,17.442503657460964,64.9,73.0,55.0,8.9,0.02,5,False,False,False,False,False,False,1782,2018
2018-05-19,18026,15.370868930063978,54.4,66.9,50.0,10.7,0.2,5,False,True,False,False,False,False,1783,2018
2018-05-20,56949,23.55147090671772,66.7,84.0,50.0,7.1,0.44,5,False,False,True,False,False,False,1784,2018
2018-05-21,71220,22.67974164560517,68.9,84.0,55.0,7.6,0.0,5,True,False,False,False,False,False,1785,2018
2018-05-22,48508,13.9505438965394,64.6,79.0,55.9,5.0,0.0,5,False,False,False,False,True,False,1786,2018
2018-05-23,72655,19.20066960291789,66.2,82.0,55.9,5.1,0.42,5,False,False,False,False,False,True,1787,2018
2018-05-24,74810,19.32832419908211,74.5,86.0,57.0,7.6,0.21,5,False,False,False,True,False,False,1788,2018
2018-05-25,69345,20.336381378133485,77.9,89.1,66.0,9.6,0.0,5,False,False,False,False,False,False,1789,2018
2018-05-26,51597,32.98850740676137,82.3,91.9,68.0,9.3,0.0,5,False,True,False,False,False,False,1790,2018
2018-05-27,25814,23.99578846104181,68.8,91.9,59.0,11.2,0.12,5,False,False,True,False,False,False,1791,2018
2018-05-28,49043,22.907766313914987,60.2,82.0,55.9,8.3,0.41,5,True,False,False,False,False,False,1792,2018
2018-05-29,69090,17.065852511217255,72.8,87.1,55.9,6.0,0.0,5,False,False,False,False,True,False,1793,2018
2018-05-30,72321,16.61602323898545,69.0,87.1,63.0,7.8,0.0,5,False,False,False,False,False,True,1794,2018
2018-05-31,55794,13.872895532375049,64.0,77.0,60.1,7.1,0.0,5,False,False,False,True,False,False,1795,2018
